Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Store,Country
5660,2026-05-28,CUST-0597,Male,46,Fragrances,1,16306,16306,Mumbai Flagship,India
5661,2026-05-28,CUST-0108,Male,55,Fragrances,1,9557,9557,Mumbai Flagship,India
5662,2026-05-28,CUST-0509,Male,47,Leather Goods,1,23007,23007,Mumbai Flagship,India
5663,2026-05-28,CUST-0164,Male,65,Leather Goods,1,39222,39222,Mumbai Flagship,India
5664,2026-05-28,CUST-0426,Female,32,Watches,1,160600,160600,Mumbai Flagship,India
5665,2026-05-28,CUST-0498,Female,31,Couture,1,123767,123767,Delhi Chanakya,India
5666,2026-05-28,CUST-0144,Male,22,Jewelry,2,190491,380982,Dubai Mall,UAE
5667,2026-05-28,CUST-0424,Female,53,Jewelry,1,84510,84510,Dubai Mall,UAE
5668,2026-05-28,CUST-0125,Male,32,Watches,1,58457,58457,Dubai Mall,UAE
5669,2026-05-28,CUST-0337,Female,57,Watches,1,44835,44835,Dubai Mall,UAE
5670,2026-05-28,CUST-0512,Male,57,Jewelry,1,162882,162882,Dubai Mall,UAE
5671,2026-05-28,CUST-0145,Female,43,Jewelry,1,56238,56238,Dubai Mall,UAE
5672,2026-05-28,CUST-0446,Male,31,Watches,1,140776,140776,Dubai Mall,UAE
5673,2026-05-28,CUST-0512,Female,24,Fragrances,1,20514,20514,Dubai Mall,UAE
5674,2026-05-28,CUST-0525,Male,38,Jewelry,2,32691,65382,Dubai Mall,UAE
5675,2026-05-28,CUST-0553,Female,38,Watches,2,154359,308718,Abu Dhabi,UAE
5676,2026-05-28,CUST-0410,Female,24,Jewelry,1,290666,290666,Abu Dhabi,UAE
5677,2026-05-28,CUST-0424,Female,49,Couture,2,54627,109254,Abu Dhabi,UAE
5678,2026-05-28,CUST-0421,Female,49,Jewelry,1,49135,49135,London Harrods,UK
5679,2026-05-28,CUST-0371,Female,46,Fragrances,1,7677,7677,London Harrods,UK
5680,2026-05-28,CUST-0414,Male,26,Jewelry,2,239406,478812,London Harrods,UK
5681,2026-05-28,CUST-0431,Male,30,Jewelry,1,223431,223431,London Harrods,UK
5682,2026-05-28,CUST-0150,Male,57,Couture,1,54516,54516,Milan Duomo,Italy
5683,2026-05-28,CUST-0401,Female,64,Leather Goods,1,90463,90463,Milan Duomo,Italy
5684,2026-05-28,CUST-0395,Male,35,Couture,1,260235,260235,Milan Duomo,Italy
5685,2026-05-28,CUST-0469,Female,55,Leather Goods,1,25776,25776,Milan Duomo,Italy
5686,2026-05-28,CUST-0225,Male,58,Leather Goods,1,109592,109592,Milan Duomo,Italy
5687,2026-05-28,CUST-0162,Female,51,Jewelry,2,44101,88202,Milan Duomo,Italy
5688,2026-05-28,CUST-0219,Female,50,Couture,3,200881,602643,Milan Duomo,Italy
5689,2026-05-29,CUST-0342,Male,62,Jewelry,2,48938,97876,Mumbai Flagship,India
5690,2026-05-29,CUST-0164,Female,53,Watches,2,114439,228878,Mumbai Flagship,India
5691,2026-05-29,CUST-0488,Female,62,Watches,2,113229,226458,Mumbai Flagship,India
5692,2026-05-29,CUST-0269,Female,64,Leather Goods,2,69270,138540,Mumbai Flagship,India
5693,2026-05-29,CUST-0439,Male,32,Watches,1,182163,182163,Mumbai Flagship,India
5694,2026-05-29,CUST-0100,Male,55,Leather Goods,1,23280,23280,Mumbai Flagship,India
5695,2026-05-29,CUST-0323,Female,49,Jewelry,1,88599,88599,Mumbai Flagship,India
5696,2026-05-29,CUST-0316,Female,48,Leather Goods,2,31331,62662,Mumbai Flagship,India
5697,2026-05-29,CUST-0304,Female,42,Leather Goods,1,45345,45345,Mumbai Flagship,India
5698,2026-05-29,CUST-0475,Female,58,Fragrances,3,7658,22974,Mumbai Flagship,India
5699,2026-05-29,CUST-0140,Male,44,Jewelry,1,191182,191182,Delhi Chanakya,India
5700,2026-05-29,CUST-0559,Female,65,Leather Goods,1,18444,18444,Delhi Chanakya,India
5701,2026-05-29,CUST-0572,Female,39,Fragrances,1,8936,8936,Delhi Chanakya,India
5702,2026-05-29,CUST-0595,Male,62,Leather Goods,1,42041,42041,Delhi Chanakya,India
5703,2026-05-29,CUST-0575,Male,49,Jewelry,1,174120,174120,Delhi Chanakya,India
5704,2026-05-29,CUST-0433,Male,61,Jewelry,2,268273,536546,Delhi Chanakya,India
5705,2026-05-29,CUST-0237,Female,44,Leather Goods,1,39709,39709,Delhi Chanakya,India
5706,2026-05-29,CUST-0157,Female,50,Jewelry,1,216354,216354,Dubai Mall,UAE
5707,2026-05-29,CUST-0104,Male,58,Jewelry,2,141415,282830,Dubai Mall,UAE
5708,2026-05-29,CUST-0194,Male,29,Fragrances,1,9192,9192,Dubai Mall,UAE
5709,2026-05-29,CUST-0488,Female,58,Jewelry,1,74185,74185,Dubai Mall,UAE
5710,2026-05-29,CUST-0243,Male,30,Jewelry,1,215555,215555,Dubai Mall,UAE
5711,2026-05-29,CUST-0210,Female,64,Jewelry,2,267650,535300,Dubai Mall,UAE
5712,2026-05-29,CUST-0124,Female,49,Leather Goods,1,43655,43655,Dubai Mall,UAE
5713,2026-05-29,CUST-0424,Male,39,Leather Goods,1,16141,16141,Dubai Mall,UAE
5714,2026-05-29,CUST-0383,Male,26,Watches,2,66746,133492,Dubai Mall,UAE
5715,2026-05-29,CUST-0482,Male,45,Couture,1,115268,115268,Dubai Mall,UAE
5716,2026-05-29,CUST-0482,Female,28,Couture,1,152231,152231,Abu Dhabi,UAE
5717,2026-05-29,CUST-0550,Male,44,Fragrances,1,8895,8895,Abu Dhabi,UAE
5718,2026-05-29,CUST-0414,Female,53,Watches,1,61075,61075,Abu Dhabi,UAE
5719,2026-05-29,CUST-0306,Male,53,Fragrances,2,19861,39722,Abu Dhabi,UAE
5720,2026-05-29,CUST-0506,Female,61,Couture,1,126351,126351,London Harrods,UK
5721,2026-05-29,CUST-0463,Female,48,Leather Goods,1,19997,19997,London Harrods,UK
5722,2026-05-29,CUST-0511,Female,24,Leather Goods,1,55326,55326,London Harrods,UK
5723,2026-05-29,CUST-0282,Female,63,Watches,2,51858,103716,London Harrods,UK
5724,2026-05-29,CUST-0110,Female,51,Fragrances,1,7643,7643,London Harrods,UK
5725,2026-05-29,CUST-0568,Male,46,Jewelry,1,109453,109453,London Harrods,UK
5726,2026-05-29,CUST-0289,Female,52,Watches,2,73290,146580,London Harrods,UK
5727,2026-05-29,CUST-0101,Female,57,Leather Goods,2,29393,58786,London Harrods,UK
5728,2026-05-29,CUST-0525,Female,27,Leather Goods,2,76648,153296,London Harrods,UK
5729,2026-05-29,CUST-0580,Male,60,Couture,1,256251,256251,London Harrods,UK
5730,2026-05-29,CUST-0135,Male,58,Leather Goods,1,41950,41950,Milan Duomo,Italy
5731,2026-05-29,CUST-0257,Male,43,Couture,1,105551,105551,Milan Duomo,Italy
5732,2026-05-29,CUST-0417,Male,55,Jewelry,2,50765,101530,Milan Duomo,Italy
5733,2026-05-29,CUST-0429,Female,64,Couture,1,209114,209114,Milan Duomo,Italy
5734,2026-05-29,CUST-0279,Female,42,Leather Goods,1,29710,29710,Milan Duomo,Italy
5735,2026-05-29,CUST-0266,Female,61,Leather Goods,1,15023,15023,Milan Duomo,Italy
5736,2026-05-29,CUST-0527,Female,36,Jewelry,1,284930,284930,Milan Duomo,Italy
5737,2026-05-29,CUST-0352,Male,43,Fragrances,1,10211,10211,Milan Duomo,Italy
5738,2026-05-30,CUST-0398,Female,61,Watches,1,59475,59475,Mumbai Flagship,India
5739,2026-05-30,CUST-0586,Male,41,Fragrances,1,5307,5307,Mumbai Flagship,India
5740,2026-05-30,CUST-0337,Female,29,Fragrances,1,9129,9129,Mumbai Flagship,India
5741,2026-05-30,CUST-0586,Female,63,Fragrances,1,13626,13626,Mumbai Flagship,India
5742,2026-05-30,CUST-0247,Female,37,Jewelry,1,150310,150310,Mumbai Flagship,India
5743,2026-05-30,CUST-0455,Female,30,Couture,1,227543,227543,Mumbai Flagship,India
5744,2026-05-30,CUST-0356,Female,47,Watches,1,200784,200784,Mumbai Flagship,India
5745,2026-05-30,CUST-0594,Female,41,Jewelry,1,82586,82586,Mumbai Flagship,India
5746,2026-05-30,CUST-0291,Female,35,Watches,2,109783,219566,Mumbai Flagship,India
5747,2026-05-30,CUST-0174,Female,45,Leather Goods,1,32351,32351,Mumbai Flagship,India
5748,2026-05-30,CUST-0483,Female,53,Jewelry,2,28879,57758,Mumbai Flagship,India
5749,2026-05-30,CUST-0575,Male,63,Couture,1,109658,109658,Mumbai Flagship,India
5750,2026-05-30,CUST-0565,Female,62,Jewelry,2,36990,73980,Mumbai Flagship,India
5751,2026-05-30,CUST-0222,Male,63,Leather Goods,1,69990,69990,Mumbai Flagship,India
5752,2026-05-30,CUST-0253,Male,51,Fragrances,1,13196,13196,Mumbai Flagship,India
5753,2026-05-30,CUST-0599,Female,62,Watches,1,90960,90960,Mumbai Flagship,India
5754,2026-05-30,CUST-0442,Female,37,Couture,3,101716,305148,Delhi Chanakya,India
5755,2026-05-30,CUST-0263,Female,24,Fragrances,1,6511,6511,Delhi Chanakya,India
5756,2026-05-30,CUST-0290,Female,24,Leather Goods,2,26339,52678,Delhi Chanakya,India
5757,2026-05-30,CUST-0298,Male,23,Watches,1,39639,39639,Delhi Chanakya,India
5758,2026-05-30,CUST-0153,Female,24,Leather Goods,1,58205,58205,Dubai Mall,UAE
5759,2026-05-30,CUST-0238,Male,53,Fragrances,2,10581,21162,Dubai Mall,UAE
5760,2026-05-30,CUST-0370,Female,42,Jewelry,1,240905,240905,Dubai Mall,UAE
5761,2026-05-30,CUST-0156,Female,59,Leather Goods,2,37879,75758,Dubai Mall,UAE
5762,2026-05-30,CUST-0505,Female,50,Couture,1,98715,98715,Dubai Mall,UAE
5763,2026-05-30,CUST-0504,Female,53,Jewelry,3,89833,269499,Dubai Mall,UAE
5764,2026-05-30,CUST-0282,Female,24,Fragrances,1,9401,9401,Dubai Mall,UAE
5765,2026-05-30,CUST-0375,Male,39,Jewelry,1,150182,150182,Dubai Mall,UAE
5766,2026-05-30,CUST-0276,Male,34,Couture,1,297794,297794,Dubai Mall,UAE
5767,2026-05-30,CUST-0409,Female,41,Leather Goods,1,18000,18000,Dubai Mall,UAE
5768,2026-05-30,CUST-0216,Female,47,Watches,3,125953,377859,Dubai Mall,UAE
5769,2026-05-30,CUST-0464,Female,50,Fragrances,1,19551,19551,Dubai Mall,UAE
5770,2026-05-30,CUST-0237,Male,34,Couture,3,252248,756744,Dubai Mall,UAE
5771,2026-05-30,CUST-0105,Male,51,Couture,2,240184,480368,Dubai Mall,UAE
5772,2026-05-30,CUST-0421,Female,45,Leather Goods,1,27034,27034,Dubai Mall,UAE
5773,2026-05-30,CUST-0362,Male,43,Leather Goods,2,22623,45246,Dubai Mall,UAE
5774,2026-05-30,CUST-0559,Female,59,Watches,1,231245,231245,Dubai Mall,UAE
5775,2026-05-30,CUST-0172,Female,49,Fragrances,2,14389,28778,Abu Dhabi,UAE
5776,2026-05-30,CUST-0444,Male,34,Fragrances,2,6204,12408,Abu Dhabi,UAE
5777,2026-05-30,CUST-0436,Male,42,Couture,1,87434,87434,Abu Dhabi,UAE
5778,2026-05-30,CUST-0155,Female,63,Fragrances,1,16338,16338,Abu Dhabi,UAE
5779,2026-05-30,CUST-0270,Female,47,Jewelry,1,291409,291409,Abu Dhabi,UAE
5780,2026-05-30,CUST-0235,Female,46,Fragrances,1,15363,15363,Abu Dhabi,UAE
5781,2026-05-30,CUST-0451,Female,39,Fragrances,1,14254,14254,Abu Dhabi,UAE
5782,2026-05-30,CUST-0440,Female,27,Leather Goods,1,72352,72352,London Harrods,UK
5783,2026-05-30,CUST-0594,Male,65,Jewelry,1,367190,367190,London Harrods,UK
5784,2026-05-30,CUST-0431,Male,59,Jewelry,1,40309,40309,London Harrods,UK
5785,2026-05-30,CUST-0362,Female,28,Jewelry,2,309080,618160,London Harrods,UK
5786,2026-05-30,CUST-0580,Male,38,Leather Goods,2,86169,172338,London Harrods,UK
5787,2026-05-30,CUST-0138,Female,64,Jewelry,1,59404,59404,London Harrods,UK
5788,2026-05-30,CUST-0599,Male,28,Leather Goods,1,25244,25244,London Harrods,UK
5789,2026-05-30,CUST-0566,Female,22,Watches,1,96696,96696,London Harrods,UK
5790,2026-05-30,CUST-0302,Female,51,Watches,2,105953,211906,London Harrods,UK
5791,2026-05-30,CUST-0315,Female,49,Fragrances,1,5139,5139,London Harrods,UK
5792,2026-05-30,CUST-0293,Male,60,Watches,2,111219,222438,Milan Duomo,Italy
5793,2026-05-30,CUST-0452,Male,62,Leather Goods,1,43919,43919,Milan Duomo,Italy
5794,2026-05-30,CUST-0121,Female,56,Leather Goods,1,98431,98431,Milan Duomo,Italy
5795,2026-05-30,CUST-0436,Female,28,Leather Goods,1,46385,46385,Milan Duomo,Italy
5796,2026-05-30,CUST-0215,Male,46,Leather Goods,1,74348,74348,Milan Duomo,Italy
5797,2026-05-30,CUST-0231,Female,51,Couture,2,180939,361878,Milan Duomo,Italy
5798,2026-05-30,CUST-0118,Female,65,Jewelry,1,196302,196302,Milan Duomo,Italy
5799,2026-05-30,CUST-0501,Female,58,Couture,1,170244,170244,Milan Duomo,Italy
5800,2026-05-30,CUST-0349,Male,36,Watches,2,114464,228928,Milan Duomo,Italy
5801,2026-05-30,CUST-0158,Female,65,Jewelry,1,114153,114153,Milan Duomo,Italy
5802,2026-05-31,CUST-0196,Female,56,Couture,1,122444,122444,Mumbai Flagship,India
5803,2026-05-31,CUST-0336,Female,33,Watches,3,89746,269238,Mumbai Flagship,India
5804,2026-05-31,CUST-0406,Male,62,Watches,1,82142,82142,Mumbai Flagship,India
5805,2026-05-31,CUST-0274,Male,47,Fragrances,2,14778,29556,Mumbai Flagship,India
5806,2026-05-31,CUST-0392,Male,57,Fragrances,1,6731,6731,Mumbai Flagship,India
5807,2026-05-31,CUST-0363,Male,31,Couture,2,137812,275624,Mumbai Flagship,India
5808,2026-05-31,CUST-0495,Female,56,Fragrances,1,19737,19737,Mumbai Flagship,India
5809,2026-05-31,CUST-0449,Male,22,Jewelry,1,166272,166272,Mumbai Flagship,India
5810,2026-05-31,CUST-0267,Male,52,Jewelry,2,148321,296642,Mumbai Flagship,India
5811,2026-05-31,CUST-0211,Female,29,Jewelry,1,364606,364606,Mumbai Flagship,India
5812,2026-05-31,CUST-0124,Male,31,Watches,1,62077,62077,Mumbai Flagship,India
5813,2026-05-31,CUST-0269,Female,54,Fragrances,1,7946,7946,Delhi Chanakya,India
5814,2026-05-31,CUST-0396,Male,36,Fragrances,1,12328,12328,Delhi Chanakya,India
5815,2026-05-31,CUST-0151,Female,53,Jewelry,1,267188,267188,Delhi Chanakya,India
5816,2026-05-31,CUST-0116,Female,48,Watches,1,102734,102734,Delhi Chanakya,India
5817,2026-05-31,CUST-0255,Male,30,Leather Goods,2,87823,175646,Delhi Chanakya,India
5818,2026-05-31,CUST-0268,Male,47,Jewelry,1,377279,377279,Delhi Chanakya,India
5819,2026-05-31,CUST-0206,Male,50,Couture,1,175371,175371,Dubai Mall,UAE
5820,2026-05-31,CUST-0332,Female,51,Jewelry,2,92268,184536,Dubai Mall,UAE
5821,2026-05-31,CUST-0104,Female,39,Jewelry,2,226789,453578,Dubai Mall,UAE
5822,2026-05-31,CUST-0531,Female,65,Watches,3,81200,243600,Dubai Mall,UAE
5823,2026-05-31,CUST-0427,Female,37,Leather Goods,2,77938,155876,Dubai Mall,UAE
5824,2026-05-31,CUST-0505,Female,50,Watches,1,69275,69275,Dubai Mall,UAE
5825,2026-05-31,CUST-0235,Female,29,Jewelry,1,265538,265538,Dubai Mall,UAE
5826,2026-05-31,CUST-0373,Male,59,Couture,1,109792,109792,Dubai Mall,UAE
5827,2026-05-31,CUST-0510,Male,29,Jewelry,1,331381,331381,Dubai Mall,UAE
5828,2026-05-31,CUST-0538,Female,40,Jewelry,1,454639,454639,Abu Dhabi,UAE
5829,2026-05-31,CUST-0534,Female,59,Watches,1,45838,45838,Abu Dhabi,UAE
5830,2026-05-31,CUST-0525,Male,28,Couture,1,109225,109225,Abu Dhabi,UAE
5831,2026-05-31,CUST-0342,Female,41,Watches,3,102474,307422,Abu Dhabi,UAE
5832,2026-05-31,CUST-0279,Female,43,Fragrances,1,9328,9328,Abu Dhabi,UAE
5833,2026-05-31,CUST-0177,Male,46,Jewelry,2,169056,338112,Abu Dhabi,UAE
5834,2026-05-31,CUST-0112,Male,59,Leather Goods,3,29477,88431,London Harrods,UK
5835,2026-05-31,CUST-0294,Female,48,Watches,3,105852,317556,London Harrods,UK
5836,2026-05-31,CUST-0473,Male,63,Watches,2,95457,190914,London Harrods,UK
5837,2026-05-31,CUST-0167,Female,57,Couture,1,128700,128700,London Harrods,UK
5838,2026-05-31,CUST-0552,Female,51,Leather Goods,2,55175,110350,London Harrods,UK
5839,2026-05-31,CUST-0434,Male,58,Leather Goods,1,36306,36306,London Harrods,UK
5840,2026-05-31,CUST-0214,Female,51,Leather Goods,1,75781,75781,Milan Duomo,Italy
5841,2026-05-31,CUST-0572,Female,26,Leather Goods,2,83239,166478,Milan Duomo,Italy
5842,2026-05-31,CUST-0488,Male,44,Couture,2,72580,145160,Milan Duomo,Italy
5843,2026-05-31,CUST-0195,Male,48,Watches,1,112814,112814,Milan Duomo,Italy
5844,2026-05-31,CUST-0247,Male,32,Leather Goods,2,86702,173404,Milan Duomo,Italy
5845,2026-06-01,CUST-0415,Male,38,Fragrances,1,5266,5266,Mumbai Flagship,India
5846,2026-06-01,CUST-0462,Male,46,Jewelry,1,30690,30690,Mumbai Flagship,India
5847,2026-06-01,CUST-0448,Male,47,Leather Goods,2,103038,206076,Mumbai Flagship,India
5848,2026-06-01,CUST-0324,Female,42,Leather Goods,1,57782,57782,Mumbai Flagship,India
5849,2026-06-01,CUST-0358,Female,37,Fragrances,1,12572,12572,Mumbai Flagship,India
5850,2026-06-01,CUST-0295,Female,38,Jewelry,1,307409,307409,Mumbai Flagship,India
5851,2026-06-01,CUST-0372,Female,43,Leather Goods,1,76113,76113,Mumbai Flagship,India
5852,2026-06-01,CUST-0485,Male,38,Jewelry,1,54813,54813,Delhi Chanakya,India
5853,2026-06-01,CUST-0173,Male,42,Watches,1,84413,84413,Delhi Chanakya,India
5854,2026-06-01,CUST-0254,Male,45,Jewelry,2,146867,293734,Delhi Chanakya,India
5855,2026-06-01,CUST-0597,Female,57,Jewelry,1,33052,33052,Delhi Chanakya,India
5856,2026-06-01,CUST-0114,Male,24,Leather Goods,1,98989,98989,Delhi Chanakya,India
5857,2026-06-01,CUST-0162,Male,26,Jewelry,1,196771,196771,Delhi Chanakya,India
5858,2026-06-01,CUST-0418,Female,57,Fragrances,2,4840,9680,Delhi Chanakya,India
5859,2026-06-01,CUST-0167,Female,58,Watches,1,118782,118782,Dubai Mall,UAE
5860,2026-06-01,CUST-0365,Female,34,Jewelry,2,159798,319596,Dubai Mall,UAE
5861,2026-06-01,CUST-0180,Female,58,Couture,1,192413,192413,Dubai Mall,UAE
5862,2026-06-01,CUST-0157,Female,64,Jewelry,1,135805,135805,Dubai Mall,UAE
5863,2026-06-01,CUST-0104,Male,34,Leather Goods,1,32072,32072,Dubai Mall,UAE
5864,2026-06-01,CUST-0341,Male,23,Couture,1,155375,155375,Dubai Mall,UAE
5865,2026-06-01,CUST-0349,Female,43,Jewelry,1,241275,241275,Abu Dhabi,UAE
5866,2026-06-01,CUST-0448,Male,63,Leather Goods,1,22433,22433,Abu Dhabi,UAE
5867,2026-06-01,CUST-0284,Female,45,Couture,2,71885,143770,Abu Dhabi,UAE
5868,2026-06-01,CUST-0355,Male,64,Fragrances,1,5572,5572,Abu Dhabi,UAE
5869,2026-06-01,CUST-0547,Female,42,Fragrances,1,8225,8225,London Harrods,UK
5870,2026-06-01,CUST-0187,Female,65,Couture,1,52208,52208,London Harrods,UK
5871,2026-06-01,CUST-0522,Male,36,Couture,1,136224,136224,London Harrods,UK
5872,2026-06-01,CUST-0565,Female,40,Fragrances,1,9779,9779,London Harrods,UK
5873,2026-06-01,CUST-0203,Male,58,Couture,2,275017,550034,London Harrods,UK
5874,2026-06-01,CUST-0561,Male,57,Fragrances,1,11233,11233,London Harrods,UK
5875,2026-06-01,CUST-0318,Male,27,Jewelry,1,177005,177005,London Harrods,UK
5876,2026-06-01,CUST-0178,Male,30,Fragrances,3,9006,27018,Milan Duomo,Italy
5877,2026-06-01,CUST-0372,Female,54,Leather Goods,2,18072,36144,Milan Duomo,Italy
5878,2026-06-01,CUST-0148,Female,24,Couture,1,172964,172964,Milan Duomo,Italy
5879,2026-06-01,CUST-0533,Female,64,Couture,1,160453,160453,Milan Duomo,Italy
5880,2026-06-01,CUST-0392,Male,24,Watches,1,122957,122957,Milan Duomo,Italy
5881,2026-06-02,CUST-0216,Male,58,Leather Goods,1,64087,64087,Mumbai Flagship,India
5882,2026-06-02,CUST-0431,Male,52,Jewelry,1,21398,21398,Mumbai Flagship,India
5883,2026-06-02,CUST-0152,Female,56,Leather Goods,1,45581,45581,Mumbai Flagship,India
5884,2026-06-02,CUST-0265,Male,26,Fragrances,1,13091,13091,Mumbai Flagship,India
5885,2026-06-02,CUST-0327,Male,40,Jewelry,1,79310,79310,Mumbai Flagship,India
5886,2026-06-02,CUST-0338,Female,51,Leather Goods,2,102803,205606,Mumbai Flagship,India
5887,2026-06-02,CUST-0593,Female,33,Jewelry,3,322291,966873,Mumbai Flagship,India
5888,2026-06-02,CUST-0398,Female,32,Jewelry,2,293937,587874,Delhi Chanakya,India
5889,2026-06-02,CUST-0573,Male,26,Jewelry,1,116935,116935,Delhi Chanakya,India
5890,2026-06-02,CUST-0595,Female,50,Watches,3,129032,387096,Delhi Chanakya,India
5891,2026-06-02,CUST-0504,Female,52,Jewelry,1,369437,369437,Delhi Chanakya,India
5892,2026-06-02,CUST-0425,Female,34,Watches,1,147610,147610,Delhi Chanakya,India
5893,2026-06-02,CUST-0184,Female,45,Jewelry,1,347805,347805,Dubai Mall,UAE
5894,2026-06-02,CUST-0464,Female,36,Jewelry,1,114521,114521,Dubai Mall,UAE
5895,2026-06-02,CUST-0527,Male,61,Fragrances,1,17832,17832,Dubai Mall,UAE
5896,2026-06-02,CUST-0238,Male,63,Fragrances,2,5154,10308,Dubai Mall,UAE
5897,2026-06-02,CUST-0314,Male,62,Jewelry,1,101771,101771,Dubai Mall,UAE
5898,2026-06-02,CUST-0407,Male,48,Watches,1,45507,45507,Abu Dhabi,UAE
5899,2026-06-02,CUST-0165,Female,32,Leather Goods,1,43900,43900,Abu Dhabi,UAE
5900,2026-06-02,CUST-0233,Male,24,Fragrances,1,16989,16989,London Harrods,UK
5901,2026-06-02,CUST-0404,Male,39,Jewelry,1,278811,278811,London Harrods,UK
5902,2026-06-02,CUST-0151,Female,31,Fragrances,1,13057,13057,London Harrods,UK
5903,2026-06-02,CUST-0485,Female,33,Leather Goods,2,20089,40178,Milan Duomo,Italy
5904,2026-06-02,CUST-0232,Female,43,Couture,2,126520,253040,Milan Duomo,Italy
5905,2026-06-02,CUST-0105,Male,55,Leather Goods,1,101566,101566,Milan Duomo,Italy
5906,2026-06-02,CUST-0211,Female,61,Jewelry,2,364713,729426,Milan Duomo,Italy
5907,2026-06-02,CUST-0256,Male,32,Leather Goods,1,65723,65723,Milan Duomo,Italy
5908,2026-06-03,CUST-0265,Female,65,Fragrances,1,21217,21217,Mumbai Flagship,India
5909,2026-06-03,CUST-0508,Male,44,Jewelry,2,237811,475622,Mumbai Flagship,India
5910,2026-06-03,CUST-0185,Female,32,Jewelry,2,198640,397280,Mumbai Flagship,India
5911,2026-06-03,CUST-0306,Female,22,Couture,2,139667,279334,Mumbai Flagship,India
5912,2026-06-03,CUST-0108,Male,62,Watches,1,66609,66609,Delhi Chanakya,India
5913,2026-06-03,CUST-0134,Female,41,Watches,1,78229,78229,Delhi Chanakya,India
5914,2026-06-03,CUST-0477,Female,42,Watches,1,105234,105234,Delhi Chanakya,India
5915,2026-06-03,CUST-0245,Male,63,Jewelry,2,382395,764790,Delhi Chanakya,India
5916,2026-06-03,CUST-0131,Female,50,Jewelry,2,61709,123418,Dubai Mall,UAE
5917,2026-06-03,CUST-0392,Male,61,Fragrances,1,16479,16479,Dubai Mall,UAE
5918,2026-06-03,CUST-0304,Male,39,Watches,1,206895,206895,Dubai Mall,UAE
5919,2026-06-03,CUST-0402,Male,44,Jewelry,2,79577,159154,Dubai Mall,UAE
5920,2026-06-03,CUST-0271,Female,34,Watches,1,100302,100302,Dubai Mall,UAE
5921,2026-06-03,CUST-0556,Male,37,Watches,1,157719,157719,Dubai Mall,UAE
5922,2026-06-03,CUST-0227,Male,25,Watches,1,102087,102087,Dubai Mall,UAE
5923,2026-06-03,CUST-0532,Male,31,Watches,1,69766,69766,Dubai Mall,UAE
5924,2026-06-03,CUST-0424,Female,34,Jewelry,1,157046,157046,Abu Dhabi,UAE
5925,2026-06-03,CUST-0217,Female,24,Couture,1,138425,138425,Abu Dhabi,UAE
5926,2026-06-03,CUST-0227,Male,42,Jewelry,1,43905,43905,Abu Dhabi,UAE
5927,2026-06-03,CUST-0287,Female,42,Watches,2,40463,80926,Abu Dhabi,UAE
5928,2026-06-03,CUST-0589,Female,62,Jewelry,2,164653,329306,Abu Dhabi,UAE
5929,2026-06-03,CUST-0445,Female,43,Watches,2,183559,367118,London Harrods,UK
5930,2026-06-03,CUST-0180,Female,45,Jewelry,1,43557,43557,London Harrods,UK
5931,2026-06-03,CUST-0510,Male,53,Fragrances,1,6609,6609,London Harrods,UK
5932,2026-06-03,CUST-0227,Female,23,Couture,1,70304,70304,London Harrods,UK
5933,2026-06-03,CUST-0258,Female,26,Jewelry,2,259863,519726,London Harrods,UK
5934,2026-06-03,CUST-0454,Female,42,Leather Goods,1,82507,82507,London Harrods,UK
5935,2026-06-03,CUST-0300,Female,36,Jewelry,2,393456,786912,London Harrods,UK
5936,2026-06-03,CUST-0242,Female,37,Jewelry,1,170141,170141,Milan Duomo,Italy
5937,2026-06-03,CUST-0310,Male,26,Watches,1,154504,154504,Milan Duomo,Italy
5938,2026-06-03,CUST-0556,Female,37,Couture,1,247366,247366,Milan Duomo,Italy
5939,2026-06-03,CUST-0334,Female,26,Leather Goods,2,11527,23054,Milan Duomo,Italy
5940,2026-06-03,CUST-0410,Female,54,Leather Goods,1,30773,30773,Milan Duomo,Italy
5941,2026-06-04,CUST-0256,Male,65,Jewelry,2,147289,294578,Mumbai Flagship,India
5942,2026-06-04,CUST-0577,Male,59,Jewelry,1,410578,410578,Mumbai Flagship,India
5943,2026-06-04,CUST-0491,Female,28,Watches,2,44297,88594,Mumbai Flagship,India
5944,2026-06-04,CUST-0348,Male,56,Fragrances,1,14855,14855,Mumbai Flagship,India
5945,2026-06-04,CUST-0558,Female,64,Leather Goods,2,15171,30342,Mumbai Flagship,India
5946,2026-06-04,CUST-0158,Female,54,Watches,1,198969,198969,Mumbai Flagship,India
5947,2026-06-04,CUST-0370,Female,48,Jewelry,1,177265,177265,Mumbai Flagship,India
5948,2026-06-04,CUST-0118,Female,43,Fragrances,1,5128,5128,Mumbai Flagship,India
5949,2026-06-04,CUST-0182,Female,52,Fragrances,1,15362,15362,Mumbai Flagship,India
5950,2026-06-04,CUST-0179,Female,32,Watches,1,42006,42006,Delhi Chanakya,India
5951,2026-06-04,CUST-0157,Female,50,Fragrances,3,14692,44076,Delhi Chanakya,India
5952,2026-06-04,CUST-0315,Female,23,Watches,1,65504,65504,Delhi Chanakya,India
5953,2026-06-04,CUST-0213,Male,47,Couture,3,215453,646359,Dubai Mall,UAE
5954,2026-06-04,CUST-0406,Female,28,Leather Goods,1,96886,96886,Dubai Mall,UAE
